No,User Name,Review Count,Review Time,Rating,Review Text,Cleaned_Readable,Cleaned_NLP
129.0,Liena Hendra,17,2025-01-08,1,"Saya kecewa sama hotel ini securty arogan ,parkir mobil di area hotel dilarang.dimana kira2tamu hotel boleh parkir KL tdk area hotel.dengan wajah tdk mengenakan dan sikap yg tak pantas.jujur sangat kecewa pelayanan yang buruk securty dengan sikap yg sangat buruk dan arogan.yg lupa nama ciri2kurus tinggi yg satu agak berisi badan nya..2securty yg g ada sopan santun nya.kl tdk boleh parkir di area hotel parkir di mn tamu hotel nya?","Saya kecewa sama hotel ini securty arogan,parkir mobil di area hotel dilarang.dimana kira2tamu hotel boleh parkir kl tdk area hotel.dengan wajah tdk mengenakan dan sikap yg tak pantas.jujur sangat kecewa pelayanan yang buruk securty dengan sikap yg sangat buruk dan arogan.yg lupa nama ciri2kurus tinggi yg satu agak berisi badan nya..2securty yg g ada sopan santun nya.kl tdk boleh parkir di area hotel parkir di mn tamu hotel nya?",saya kecewa sama hotel ini securty arogan parkir mobil di area hotel dilarangdimana kiratamu hotel boleh parkir kl tdk area hoteldengan wajah tdk mengenakan dan sikap yg tak pantasjujur sangat kecewa pelayanan yang buruk securty dengan sikap yg sangat buruk dan aroganyg lupa nama cirikurus tinggi yg satu agak berisi badan nyasecurty yg g ada sopan santun nyakl tdk boleh parkir di area hotel parkir di mn tamu hotel nya
130.0,Anita Dian,44,2025-01-08,4,"The room is not too spacious No hairdryer inside the room, but they can provide one if you ask No hand towel Toiletries..ada..","The room is not too spacious no hairdryer inside the room, but they can provide one if you ask no hand towel toiletries..ada..",the room is not too spacious no hairdryer inside the room but they can provide one if you ask no hand towel toiletriesada
131.0,Aya Sophia,4,2025-01-08,5,"Strategis, menu bervariasi, enak Malas keluar bisa makan di resto Kemana2 dekat : Malioboro, Bering harjo keluar arah kanan, arah kiri ke pusat produksi Bakpia Pathok Jika ingin naik becak komparasi harga bisa cek di aplikasi ojek online dg dilebihkan kasian yang menggenjot pedal becak Recomended","Strategis, menu bervariasi, enak malas keluar bisa makan di resto kemana2 dekat: malioboro, bering harjo keluar arah kanan, arah kiri ke pusat produksi bakpia pathok jika ingin naik becak komparasi harga bisa cek di aplikasi ojek online dg dilebihkan kasian yang menggenjot pedal becak recomended",strategis menu bervariasi enak malas keluar bisa makan di resto kemana dekat malioboro bering harjo keluar arah kanan arah kiri ke pusat produksi bakpia pathok jika ingin naik becak komparasi harga bisa cek di aplikasi ojek online dg dilebihkan kasian yang menggenjot pedal becak recomended
132.0,Meano,810,2024-01-08,3,"✅ Lokasi strategis. ❌ Listrik mati 4x sekitar 5-10 detik padahal access card terpasang. ❌ Super chaos ketika breakfast. Hotel dipenuhi rombongan wisata tapi kok tidak ada staf yang standby ya. Tidak ada meja/kursi yang kosong jadi saya menunggu sekitar 10 menit, dan langsung gerak cepat ketika ada yang sudah selesai. Meja dibersihkan setelah saya beberapa kali memanggil staf. ❌ Ribut banget pas malam. Ya tahu sih lagi fully occupied karena hari libur tapi kok tidak ada staf yang mengingatkan rombongan tur yang sedari datang udah heboh sendiri. ❌ Handuk udah jelek, benang di sekeliling handuk udah keluar-keluar, harusnya segera diganti. standard room with breakfast 750rb","lokasi strategis. Listrik mati 4x sekitar 5-10 detik padahal access card terpasang. Super chaos ketika breakfast. Hotel dipenuhi rombongan wisata tapi kok tidak ada staf yang standby ya. Tidak ada meja/kursi yang kosong jadi saya menunggu sekitar 10 menit, dan langsung gerak cepat ketika ada yang sudah selesai. Meja dibersihkan setelah saya beberapa kali memanggil staf. Ribut banget pas malam. Ya tahu sih lagi fully occupied karena hari libur tapi kok tidak ada staf yang mengingatkan rombongan tur yang sedari datang udah heboh sendiri. Handuk udah jelek, benang di sekeliling handuk udah keluar-keluar, harusnya segera diganti. Standard room with breakfast 750rb",lokasi strategis listrik mati x sekitar detik padahal access card terpasang super chaos ketika breakfast hotel dipenuhi rombongan wisata tapi kok tidak ada staf yang standby ya tidak ada mejakursi yang kosong jadi saya menunggu sekitar menit dan langsung gerak cepat ketika ada yang sudah selesai meja dibersihkan setelah saya beberapa kali memanggil staf ribut banget pas malam ya tahu sih lagi fully occupied karena hari libur tapi kok tidak ada staf yang mengingatkan rombongan tur yang sedari datang udah heboh sendiri handuk udah jelek benang di sekeliling handuk udah keluarkeluar harusnya segera diganti standard room with breakfast rb
133.0,Soeyat_ Men,16,2025-01-08,2,"Harga hotel Yg mahal (950rb) tidak setara kondisi kamar, dimana kamar kecil tidak ada karpet lantai,, Nakas samping kasur sdh berkarat, Harga segitu sdh dapat hotel bintang 4 dg kamar yg luas, Terkesan seperti kos-Kosan bukan hotel bintang 3. Padahal banyak hotel bintang 3 yg lain bagus lho. Mohon segera berbenah,, sepertinya bangunan jg sdh lama. Ini pertama dan terakhir kalinya ke sini.","Harga hotel yg mahal (950rb) tidak setara kondisi kamar, dimana kamar kecil tidak ada karpet lantai,, nakas samping kasur sdh berkarat, harga segitu sdh dapat hotel bintang 4 dg kamar yg luas, terkesan seperti kos-kosan bukan hotel bintang 3. Padahal banyak hotel bintang 3 yg lain bagus lho. Mohon segera berbenah,, sepertinya bangunan jg sdh lama. Ini pertama dan terakhir kalinya ke sini.",harga hotel yg mahal rb tidak setara kondisi kamar dimana kamar kecil tidak ada karpet lantai nakas samping kasur sdh berkarat harga segitu sdh dapat hotel bintang dg kamar yg luas terkesan seperti koskosan bukan hotel bintang padahal banyak hotel bintang yg lain bagus lho mohon segera berbenah sepertinya bangunan jg sdh lama ini pertama dan terakhir kalinya ke sini
134.0,Eli Cherine,98,2025-01-08,5,Roomnya bersih tapi kasurnya kecil yah untuk twin room. Servisenya ok juga ramah. Tempatnya dekat malioboro dan tempat oleh2. Ada becak hotel yg bisa bawa keliling jogja,Roomnya bersih tapi kasurnya kecil yah untuk twin room. Servisenya ok juga ramah. Tempatnya dekat malioboro dan tempat oleh2. Ada becak hotel yg bisa bawa keliling jogja,roomnya bersih tapi kasurnya kecil yah untuk twin room servisenya ok juga ramah tempatnya dekat malioboro dan tempat oleh ada becak hotel yg bisa bawa keliling jogja
135.0,Aidha Utami,68,2024-01-08,4,"Kamarnya gelap gaes kurang penerangan, tapi mayan lah ada space utk solatnya. Shower mau copot, tapi dateng teknisinya buat benerin sih. Air panas ga keluar terus, bolak balik dicek ga juga ada. Malam kedua dicek, ternyata krannya yg eror, warna biru keluar air panas, warna merah air dingin. Ealah.. utk lokasi sepi, ga gt dkt dgn malioboro ya. Tapi jln kaki malem2 menuju hotel abis dari malioboro lewat gang2 sepi gitu lumayan aman sih.. Makanannya agak lupa, tapi kayaknya mie goreng jawanya enak sih. Rasanya light gitu, enak deh.","Kamarnya gelap gaes kurang penerangan, tapi mayan lah ada space utk solatnya. Shower mau copot, tapi dateng teknisinya buat benerin sih. Air panas ga keluar terus, bolak balik dicek ga juga ada. Malam kedua dicek, ternyata krannya yg eror, warna biru keluar air panas, warna merah air dingin. Ealah.. Utk lokasi sepi, ga gt dkt dgn malioboro ya. Tapi jln kaki malem2 menuju hotel abis dari malioboro lewat gang2 sepi gitu lumayan aman sih.. Makanannya agak lupa, tapi kayaknya mie goreng jawanya enak sih. Rasanya light gitu, enak deh.",kamarnya gelap gaes kurang penerangan tapi mayan lah ada space utk solatnya shower mau copot tapi dateng teknisinya buat benerin sih air panas ga keluar terus bolak balik dicek ga juga ada malam kedua dicek ternyata krannya yg eror warna biru keluar air panas warna merah air dingin ealah utk lokasi sepi ga gt dkt dgn malioboro ya tapi jln kaki malem menuju hotel abis dari malioboro lewat gang sepi gitu lumayan aman sih makanannya agak lupa tapi kayaknya mie goreng jawanya enak sih rasanya light gitu enak deh
136.0,Dian Iyang,13,2024-01-08,2,"Sangat menyesal menginap disini.. 😣 Order kamar connecting by phone dengan harga 1,4jt tanpa breakfast.. Cukup mahal buat kondisi 2 kamar yg lebih mirip kost2an, bau pengap, tidak kedap suara (dikamar sebelah mandi jam 3 pagi rusuh terdengar bener2 ganggu jam tidur 😣) Parkiran penuh luar biasa, mau drop koper di lobby aja antri 30 menit. Dari mobil ke lobby harus naik tangga... kebayang harus angkat2 koper & tas Sangat Tidak manula friendly. AC bukan central dan harus nunggu lama buat kamar dingin & AC nya sepanjang malam berisik 😰 Disini hanya untuk tidur aja ngga nyaman tidak ada kolam renang ataupun tempat buat bersantai.. Lobby sempit dan sesak di waktu jam checkin. Ke Malioboro lumayan jauh buat jalan kaki, harus naik becak 20rb Untung hanya 1 malam, paginya langsung pindah cari hotel lain. Pertama & terakhir kesini..👍","Sangat menyesal menginap disini.. Order kamar connecting by phone dengan harga 1,4jt tanpa breakfast.. Cukup mahal buat kondisi 2 kamar yg lebih mirip kost2an, bau pengap, tidak kedap suara (dikamar sebelah mandi jam 3 pagi rusuh terdengar bener2 ganggu jam tidur ) parkiran penuh luar biasa, mau drop koper di lobby aja antri 30 menit. Dari mobil ke lobby harus naik tangga.. Kebayang harus angkat2 koper & tas sangat tidak manula friendly. Ac bukan central dan harus nunggu lama buat kamar dingin & ac nya sepanjang malam berisik disini hanya untuk tidur aja ngga nyaman tidak ada kolam renang ataupun tempat buat bersantai.. Lobby sempit dan sesak di waktu jam checkin. Ke malioboro lumayan jauh buat jalan kaki, harus naik becak 20rb untung hanya 1 malam, paginya langsung pindah cari hotel lain. Pertama & terakhir kesini..",sangat menyesal menginap disini order kamar connecting by phone dengan harga jt tanpa breakfast cukup mahal buat kondisi kamar yg lebih mirip kostan bau pengap tidak kedap suara dikamar sebelah mandi jam pagi rusuh terdengar bener ganggu jam tidur parkiran penuh luar biasa mau drop koper di lobby aja antri menit dari mobil ke lobby harus naik tangga kebayang harus angkat koper tas sangat tidak manula friendly ac bukan central dan harus nunggu lama buat kamar dingin ac nya sepanjang malam berisik disini hanya untuk tidur aja ngga nyaman tidak ada kolam renang ataupun tempat buat bersantai lobby sempit dan sesak di waktu jam checkin ke malioboro lumayan jauh buat jalan kaki harus naik becak rb untung hanya malam paginya langsung pindah cari hotel lain pertama terakhir kesini
137.0,Asep Hanif Mukhlis,2,2025-04-08,5,"Sangat menyenangkan bisa menginap di KHAS Malioboro selain pelayanan yg ramah,tempat nya juga strategis..","Sangat menyenangkan bisa menginap di khas malioboro selain pelayanan yg ramah,tempat nya juga strategis..",sangat menyenangkan bisa menginap di khas malioboro selain pelayanan yg ramahtempat nya juga strategis
138.0,Akiak Aja,763,2025-01-08,4,"Kamar cukup besar penerangan tidak begitu terang tapi masi oke, kamar agak tua tapi bersih, toilet bersih agak tua, sarapan cukup variasi namun tidak terlalu banyak. Bangunan megah dari luar, tidak jauh dari malioboro","Kamar cukup besar penerangan tidak begitu terang tapi masi oke, kamar agak tua tapi bersih, toilet bersih agak tua, sarapan cukup variasi namun tidak terlalu banyak. Bangunan megah dari luar, tidak jauh dari malioboro",kamar cukup besar penerangan tidak begitu terang tapi masi oke kamar agak tua tapi bersih toilet bersih agak tua sarapan cukup variasi namun tidak terlalu banyak bangunan megah dari luar tidak jauh dari malioboro
139.0,Eolia Baby,6,2025-04-08,5,Saya sungguh terkesan dengan keramahannya... kerasa banget adat istiadat jogjanya... makanan jg enak... Terimakasih Hotel Khas Malioboro..,Saya sungguh terkesan dengan keramahannya.. Kerasa banget adat istiadat jogjanya.. Makanan jg enak.. Terimakasih hotel khas malioboro..,saya sungguh terkesan dengan keramahannya kerasa banget adat istiadat jogjanya makanan jg enak terimakasih hotel khas malioboro
140.0,Bowo Ardianto,2097,2025-01-08,5,Hotelnya cakep. Artistik. Oke banget. AC nyess. Pelayanan sangat bagus. Ramah. Lokasi strategis. Mau ke Malioboro jalan kaki cuma 5 menit. Parkiran luas. Bis besar bisa parkir dengan nyaman.,Hotelnya cakep. Artistik. Oke banget. Ac nyess. Pelayanan sangat bagus. Ramah. Lokasi strategis. Mau ke malioboro jalan kaki cuma 5 menit. Parkiran luas. Bis besar bisa parkir dengan nyaman.,hotelnya cakep artistik oke banget ac nyess pelayanan sangat bagus ramah lokasi strategis mau ke malioboro jalan kaki cuma menit parkiran luas bis besar bisa parkir dengan nyaman
141.0,Siska Yoswandi,76,2025-04-08,5,"Staf yang ramah, lokasi dekat banget dengan titik nol Jogja, makanan juga enak dan bersih. Cocok untuk keluarga dan lansia.","Staf yang ramah, lokasi dekat banget dengan titik nol jogja, makanan juga enak dan bersih. Cocok untuk keluarga dan lansia.",staf yang ramah lokasi dekat banget dengan titik nol jogja makanan juga enak dan bersih cocok untuk keluarga dan lansia
142.0,Nani Triwahyuni,127,2024-01-08,4,"Lokasinya strategis, belakang toko mirota hamzah. Handuk hotel saran saya segera diganti karena sudah dekil dan jahitannya lepas. Hotel standard tanpa sabun cuci tangan. Tidak ada bell boy hotel. Waktu sampai diinfo tidak ada permintaan double bed sementara saya request di traveloka. Buat saya hanya lokasi saja yg strategis selebihnya perlu ditingkatkan servicenya.","Lokasinya strategis, belakang toko mirota hamzah. Handuk hotel saran saya segera diganti karena sudah dekil dan jahitannya lepas. Hotel standard tanpa sabun cuci tangan. Tidak ada bell boy hotel. Waktu sampai diinfo tidak ada permintaan double bed sementara saya request di traveloka. Buat saya hanya lokasi saja yg strategis selebihnya perlu ditingkatkan servicenya.",lokasinya strategis belakang toko mirota hamzah handuk hotel saran saya segera diganti karena sudah dekil dan jahitannya lepas hotel standard tanpa sabun cuci tangan tidak ada bell boy hotel waktu sampai diinfo tidak ada permintaan double bed sementara saya request di traveloka buat saya hanya lokasi saja yg strategis selebihnya perlu ditingkatkan servicenya
143.0,Rizky Ladinda,2,2025-01-08,5,"Pelayanan nya bagus dan staffnya ramah , untuk breakfast makanan nya bervariasi, lokasi deket dengan wisata . Next time akan menginap lagi disini terimakasih khas malioboro 😊","Pelayanan nya bagus dan staffnya ramah, untuk breakfast makanan nya bervariasi, lokasi deket dengan wisata. Next time akan menginap lagi disini terimakasih khas malioboro",pelayanan nya bagus dan staffnya ramah untuk breakfast makanan nya bervariasi lokasi deket dengan wisata next time akan menginap lagi disini terimakasih khas malioboro
144.0,Astri Ramadhanti,1,2025-01-08,5,"Hotelnya nyaman, dekat dengan malioboro, cuman untuk kamarnya ada semut jika menyimpan makanan di bawah. Mohon lebih di perhatikan lagi. Untuk makanan enak enak semua thebest pokonya Rully","Hotelnya nyaman, dekat dengan malioboro, cuman untuk kamarnya ada semut jika menyimpan makanan di bawah. Mohon lebih di perhatikan lagi. Untuk makanan enak enak semua thebest pokonya rully",hotelnya nyaman dekat dengan malioboro cuman untuk kamarnya ada semut jika menyimpan makanan di bawah mohon lebih di perhatikan lagi untuk makanan enak enak semua thebest pokonya rully
145.0,Aryo Martomo,6,2024-01-08,5,"Hotel Khas Malioboro Jogja pelayanannya sangat memuaskan. Kamar selalu dalam kondisi bersih. Sinyal Wifi baik dan saat makan pagi, walaupun saat jam tertentu penuh namun staff hotel tidak terlihat panik, dan mengkomunikasikan dengan baik kepada penghuni hotel. Over all, Semua staff hotel termasuk security sudah bekerja dengan profesional. Mohon dipertahankan yang baik dan terus berinovasi untuk kepuasan pelanggan.","Hotel khas malioboro jogja pelayanannya sangat memuaskan. Kamar selalu dalam kondisi bersih. Sinyal wifi baik dan saat makan pagi, walaupun saat jam tertentu penuh namun staff hotel tidak terlihat panik, dan mengkomunikasikan dengan baik kepada penghuni hotel. Over all, semua staff hotel termasuk security sudah bekerja dengan profesional. Mohon dipertahankan yang baik dan terus berinovasi untuk kepuasan pelanggan.",hotel khas malioboro jogja pelayanannya sangat memuaskan kamar selalu dalam kondisi bersih sinyal wifi baik dan saat makan pagi walaupun saat jam tertentu penuh namun staff hotel tidak terlihat panik dan mengkomunikasikan dengan baik kepada penghuni hotel over all semua staff hotel termasuk security sudah bekerja dengan profesional mohon dipertahankan yang baik dan terus berinovasi untuk kepuasan pelanggan
