No,User Name,Review Count,Review Time,Rating,Review Text,Cleaned_Readable,Cleaned_NLP
115.0,Yuni Astuti,1,2025-12-08,5,"Makanan dan minuman oke, banyak variasi yang tersedia sampai bingung milihnya 😆 Pelayanan ramah khas masyarakat Jogjakarta, Pagi ini kami dilayani mas Fendy yang baik dan ramah, matur suwun ngih mas","Makanan dan minuman oke, banyak variasi yang tersedia sampai bingung milihnya pelayanan ramah khas masyarakat jogjakarta, pagi ini kami dilayani mas fendy yang baik dan ramah, matur suwun ngih mas",makanan dan minuman oke banyak variasi yang tersedia sampai bingung milihnya pelayanan ramah khas masyarakat jogjakarta pagi ini kami dilayani mas fendy yang baik dan ramah matur suwun ngih mas
116.0,Dian Maria Andriani,9,2026-01-01,5,"Sangat menyenangkan, kamar bersih, pelayanan sangat ramah, makanannya sangat enak dan bervariasi","Sangat menyenangkan, kamar bersih, pelayanan sangat ramah, makanannya sangat enak dan bervariasi",sangat menyenangkan kamar bersih pelayanan sangat ramah makanannya sangat enak dan bervariasi
117.0,Arvellanessa Febiina A.O,3,2025-12-18,5,"literally very cozy. all good. roomnya bersih lengkap lagii ada mini bar nya juga isinya komplit ,menu breakfast nya so yummy...","Literally very cozy. All good. Roomnya bersih lengkap lagii ada mini bar nya juga isinya komplit,menu breakfast nya so yummy..",literally very cozy all good roomnya bersih lengkap lagii ada mini bar nya juga isinya komplit menu breakfast nya so yummy
118.0,Ashar Alwi,3,2025-12-08,5,"Sangat menyenangkan stay di Harper selama beberapa hari, overall is the best. pelayanan dari frontliner, laundry, room service sangat menyenangkan. Next saya akan kembali, satu kata untuk Harper: is the BEST","Sangat menyenangkan stay di harper selama beberapa hari, overall is the best. Pelayanan dari frontliner, laundry, room service sangat menyenangkan. Next saya akan kembali, satu kata untuk harper: is the best",sangat menyenangkan stay di harper selama beberapa hari overall is the best pelayanan dari frontliner laundry room service sangat menyenangkan next saya akan kembali satu kata untuk harper is the best
119.0,Nugraheni Candrasari,8,2025-11-08,5,"Semuanya melebihi ekspektasi. Mulai dari resepsionis yang ramah dan berwawasan luas, sigap dan komunikatif. Kamar sangat bersih dari bedsheet, handuk sampai seluruh perabotannya. Tisu disediakan sangat berlimpah dan juga disediakan cadangannya, jadi tidak perlu request tambahan. Air minumnya bisa ambil sepuasnya yg sudah disediakan di lorong. Sarapan paginya sangat variatif dan enak-enak semuanya. This is the best 4 star hotel that I've ever stayed with great hospitality. Tidak akan ragu untuk menginap kembali di lain waktu. Very recommended.","Semuanya melebihi ekspektasi. Mulai dari resepsionis yang ramah dan berwawasan luas, sigap dan komunikatif. Kamar sangat bersih dari bedsheet, handuk sampai seluruh perabotannya. Tisu disediakan sangat berlimpah dan juga disediakan cadangannya, jadi tidak perlu request tambahan. Air minumnya bisa ambil sepuasnya yg sudah disediakan di lorong. Sarapan paginya sangat variatif dan enak-enak semuanya. This is the best 4 star hotel that i've ever stayed with great hospitality. Tidak akan ragu untuk menginap kembali di lain waktu. Very recommended.",semuanya melebihi ekspektasi mulai dari resepsionis yang ramah dan berwawasan luas sigap dan komunikatif kamar sangat bersih dari bedsheet handuk sampai seluruh perabotannya tisu disediakan sangat berlimpah dan juga disediakan cadangannya jadi tidak perlu request tambahan air minumnya bisa ambil sepuasnya yg sudah disediakan di lorong sarapan paginya sangat variatif dan enakenak semuanya this is the best star hotel that ive ever stayed with great hospitality tidak akan ragu untuk menginap kembali di lain waktu very recommended
120.0,Dimas Alatas,1,2025-12-08,5,"Harper Malioboro jadi pilihan favorit kalau ke Jogja. Kamarnya rapi, modern, dan nyaman. Pelayanan Kak April selalu menyenangkan, orangnya sopan dan cepat bantu tamu. Sarapannya enak dan suasananya cozy. Dekat Malioboro jadi gampang kemana-mana.","Harper malioboro jadi pilihan favorit kalau ke jogja. Kamarnya rapi, modern, dan nyaman. Pelayanan kak april selalu menyenangkan, orangnya sopan dan cepat bantu tamu. Sarapannya enak dan suasananya cozy. Dekat malioboro jadi gampang kemana-mana.",harper malioboro jadi pilihan favorit kalau ke jogja kamarnya rapi modern dan nyaman pelayanan kak april selalu menyenangkan orangnya sopan dan cepat bantu tamu sarapannya enak dan suasananya cozy dekat malioboro jadi gampang kemanamana
121.0,Azmatul Alyaa,3,2025-12-08,5,"Alhamdulillah pelayanan baik, helper juga sangat membantu. Breakfast juga sangat bervariasi dan enak. Posisi strategis dan dekat dr malioboro. Makasih unyuk helper rani dan walody yg sdh banyak membantu","Alhamdulillah pelayanan baik, helper juga sangat membantu. Breakfast juga sangat bervariasi dan enak. Posisi strategis dan dekat dr malioboro. Makasih unyuk helper rani dan walody yg sdh banyak membantu",alhamdulillah pelayanan baik helper juga sangat membantu breakfast juga sangat bervariasi dan enak posisi strategis dan dekat dr malioboro makasih unyuk helper rani dan walody yg sdh banyak membantu
122.0,Ayung Po,2,2025-12-25,5,Waktu check in di terima sama Pak Titus dan di layani dengan ramah dan sangat membantu sekali... terima kasih Pak Titus.. Sehat selalu dan sukses buat Bapak,Waktu check in di terima sama pak titus dan di layani dengan ramah dan sangat membantu sekali.. Terima kasih pak titus.. Sehat selalu dan sukses buat bapak,waktu check in di terima sama pak titus dan di layani dengan ramah dan sangat membantu sekali terima kasih pak titus sehat selalu dan sukses buat bapak
123.0,Cinta Agustina,2,2025-12-08,5,"Untuk pelayanan yang baik, kamar hotel yang bagus dan nyaman dengan fasilitas nya dan sarapan pagi nya enak di tambah dengan pelayanan mba arvel yang ramah ❤️","Untuk pelayanan yang baik, kamar hotel yang bagus dan nyaman dengan fasilitas nya dan sarapan pagi nya enak di tambah dengan pelayanan mba arvel yang ramah",untuk pelayanan yang baik kamar hotel yang bagus dan nyaman dengan fasilitas nya dan sarapan pagi nya enak di tambah dengan pelayanan mba arvel yang ramah
124.0,Shofi Sunjaya,3,2025-12-08,5,"Pertama nginep di sini, makanan oke, kamarnya juga oke. Mantap, terimakasih mbak Rani dan mbak lony yg membantu mengenalkan makanan khas yogya.","Pertama nginep di sini, makanan oke, kamarnya juga oke. Mantap, terimakasih mbak rani dan mbak lony yg membantu mengenalkan makanan khas yogya.",pertama nginep di sini makanan oke kamarnya juga oke mantap terimakasih mbak rani dan mbak lony yg membantu mengenalkan makanan khas yogya
125.0,Sri Ramadhani,1,2025-10-08,5,"Seminggu yg lalu sya puas nginap disini, Hotelnya bagus, bersih, nyaman, fasilitas lengkap. pelayanan juga ramah, MB Kani, arvel, Fina, pak satpam yg sat set bantuin. terimakasih ya dan semua petugas yg berjaga saat itu, pengalaman yg menyenangkan 3 hari 2 malam Jum'at -minggu menginap di sini. Manajemen yg sangat baik. Menunya juga oke variatif ga bosenin. Lokasinya dekat ke TUGU Jogja, dan Ke stasiun tugu jg cuma 10 menit. Lumayan strategis.","Seminggu yg lalu sya puas nginap disini, hotelnya bagus, bersih, nyaman, fasilitas lengkap. Pelayanan juga ramah, mb kani, arvel, fina, pak satpam yg sat set bantuin. Terimakasih ya dan semua petugas yg berjaga saat itu, pengalaman yg menyenangkan 3 hari 2 malam jum'at -minggu menginap di sini. Manajemen yg sangat baik. Menunya juga oke variatif ga bosenin. Lokasinya dekat ke tugu jogja, dan ke stasiun tugu jg cuma 10 menit. Lumayan strategis.",seminggu yg lalu sya puas nginap disini hotelnya bagus bersih nyaman fasilitas lengkap pelayanan juga ramah mb kani arvel fina pak satpam yg sat set bantuin terimakasih ya dan semua petugas yg berjaga saat itu pengalaman yg menyenangkan hari malam jumat minggu menginap di sini manajemen yg sangat baik menunya juga oke variatif ga bosenin lokasinya dekat ke tugu jogja dan ke stasiun tugu jg cuma menit lumayan strategis
126.0,herman hidayat,1,2025-12-18,5,"Pertama kali menginap di Harper Malioboro Yogyakarta , roomnya bersih , menu breakfast nya lengkap dan macam , fasilitasnya lengkap , dan pelayanan kak April sangat helpfull dan ramah sekali , next akan kembali menginap di sini","Pertama kali menginap di harper malioboro yogyakarta, roomnya bersih, menu breakfast nya lengkap dan macam, fasilitasnya lengkap, dan pelayanan kak april sangat helpfull dan ramah sekali, next akan kembali menginap di sini",pertama kali menginap di harper malioboro yogyakarta roomnya bersih menu breakfast nya lengkap dan macam fasilitasnya lengkap dan pelayanan kak april sangat helpfull dan ramah sekali next akan kembali menginap di sini
127.0,immy silubun,2,2025-11-08,5,"kamarnya bagus, banyk ruangan aestetic makanan enak” pelayanny baik tim rustik alowy dan dewi sangat ramah","Kamarnya bagus, banyk ruangan aestetic makanan enak pelayanny baik tim rustik alowy dan dewi sangat ramah",kamarnya bagus banyk ruangan aestetic makanan enak pelayanny baik tim rustik alowy dan dewi sangat ramah
128.0,Citra Network,13,2025-12-08,5,- excelence service bangett - rasa makanan oke banget - service di meeting room juga ok banget khususnya team banquet Thanks mas fendy dan chef anas,- excelence service bangett - rasa makanan oke banget - service di meeting room juga ok banget khususnya team banquet thanks mas fendy dan chef anas,excelence service bangett rasa makanan oke banget service di meeting room juga ok banget khususnya team banquet thanks mas fendy dan chef anas
129.0,Nuruliqa,4,2025-10-08,5,"Spacious, comfy smart room (Ok Google). Location is good just that there was a running event and it was too loud since 5am. Breakfast has variety and scrumptious dishes. Very helpful staff. Thanks to Lina and Isma ❤️❤️👍👍","Spacious, comfy smart room (ok google). Location is good just that there was a running event and it was too loud since 5am. Breakfast has variety and scrumptious dishes. Very helpful staff. Thanks to lina and isma",spacious comfy smart room ok google location is good just that there was a running event and it was too loud since am breakfast has variety and scrumptious dishes very helpful staff thanks to lina and isma
130.0,muhammad rifki akbar,10,2025-12-08,5,Untuk pengalaman di sini sangat menyenangkan dan pelayanan baik untyk kamar sangat memuaskan dan untuk sarapan pagi sangat enak sekali dan untuk pelayanan nya mba catur dan mba vina sangat memuaskan,Untuk pengalaman di sini sangat menyenangkan dan pelayanan baik untyk kamar sangat memuaskan dan untuk sarapan pagi sangat enak sekali dan untuk pelayanan nya mba catur dan mba vina sangat memuaskan,untuk pengalaman di sini sangat menyenangkan dan pelayanan baik untyk kamar sangat memuaskan dan untuk sarapan pagi sangat enak sekali dan untuk pelayanan nya mba catur dan mba vina sangat memuaskan
131.0,Olvia B,4,2026-01-01,5,"Hotelnya nyaman,bersih pelayanan memuaskan.terima kasih mba arvel 👌🧡","Hotelnya nyaman,bersih pelayanan memuaskan.terima kasih mba arvel",hotelnya nyamanbersih pelayanan memuaskanterima kasih mba arvel
132.0,Mugi SK,57,2025-12-18,4,"Letak hotel pusat kota Jalan Malioboro, kamar hotel bagus dan bersih, channel TV lokal tidak banyak dan sering hang. Menu makanan sebaiknya di rolling dan di perbanyak variasinya","Letak hotel pusat kota jalan malioboro, kamar hotel bagus dan bersih, channel tv lokal tidak banyak dan sering hang. Menu makanan sebaiknya di rolling dan di perbanyak variasinya",letak hotel pusat kota jalan malioboro kamar hotel bagus dan bersih channel tv lokal tidak banyak dan sering hang menu makanan sebaiknya di rolling dan di perbanyak variasinya
133.0,Annisa,1,2025-10-08,5,"Hotel yg sangat ramah anak dari segi fasilitas sarapannya. Baby chair ergonomis dari kayu, ada cuttlery piring gelas sendok garpu mangkuk yg ramah anak dgn bahan melamin dan motif lucuuuu anakku semangat makannya. untuk menunya juga variatif untuk anakku. Blm coba makanan utamanya krn udh kenyang bgt sama makanan lain. Besok akan coba. Ada jus sayurnya juga suka bgt.","Hotel yg sangat ramah anak dari segi fasilitas sarapannya. Baby chair ergonomis dari kayu, ada cuttlery piring gelas sendok garpu mangkuk yg ramah anak dgn bahan melamin dan motif lucuu anakku semangat makannya. Untuk menunya juga variatif untuk anakku. Blm coba makanan utamanya krn udh kenyang bgt sama makanan lain. Besok akan coba. Ada jus sayurnya juga suka bgt.",hotel yg sangat ramah anak dari segi fasilitas sarapannya baby chair ergonomis dari kayu ada cuttlery piring gelas sendok garpu mangkuk yg ramah anak dgn bahan melamin dan motif lucuu anakku semangat makannya untuk menunya juga variatif untuk anakku blm coba makanan utamanya krn udh kenyang bgt sama makanan lain besok akan coba ada jus sayurnya juga suka bgt
134.0,Rizaldi Darmawan,3,2025-12-08,5,"Layanan nya baik dan staff hotelnya sangat helpful, fasilitas di kamar semuanya bagus dan aman walaupun ukuran kamarnya kecil menurut saya Fina","Layanan nya baik dan staff hotelnya sangat helpful, fasilitas di kamar semuanya bagus dan aman walaupun ukuran kamarnya kecil menurut saya fina",layanan nya baik dan staff hotelnya sangat helpful fasilitas di kamar semuanya bagus dan aman walaupun ukuran kamarnya kecil menurut saya fina
135.0,Neri Faradina,2,2026-01-01,5,"Overall good, karyawan d hotel ini juga ramah2, teritama mba rina, servicenya oke, makasi ya","Overall good, karyawan d hotel ini juga ramah2, teritama mba rina, servicenya oke, makasi ya",overall good karyawan d hotel ini juga ramah teritama mba rina servicenya oke makasi ya
136.0,peter sugiarto,2,2025-12-08,5,"Untuk kali kedua saya pilih Harper sebagai tempat menginap, karena dengan keluarga, akhirnya pilih deluxe family dg kapasitas 3 orang (ini yang jadi salah satu pertimbangan), overall untuk kamar oke, ada dispenser, mesin kopi mini di kamar dan dapat free mini bar.. Untuk lokasi sudah tentu strategis, dan untuk sarapan, lengkap dan rasanya tetap enak.. Sukses terus untuk Harper Malioboro, tetap jaga kualitas layanan untuk para pelanggan..","Untuk kali kedua saya pilih harper sebagai tempat menginap, karena dengan keluarga, akhirnya pilih deluxe family dg kapasitas 3 orang (ini yang jadi salah satu pertimbangan), overall untuk kamar oke, ada dispenser, mesin kopi mini di kamar dan dapat free mini bar.. Untuk lokasi sudah tentu strategis, dan untuk sarapan, lengkap dan rasanya tetap enak.. Sukses terus untuk harper malioboro, tetap jaga kualitas layanan untuk para pelanggan..",untuk kali kedua saya pilih harper sebagai tempat menginap karena dengan keluarga akhirnya pilih deluxe family dg kapasitas orang ini yang jadi salah satu pertimbangan overall untuk kamar oke ada dispenser mesin kopi mini di kamar dan dapat free mini bar untuk lokasi sudah tentu strategis dan untuk sarapan lengkap dan rasanya tetap enak sukses terus untuk harper malioboro tetap jaga kualitas layanan untuk para pelanggan
